,pais,idnum,uniq_id,upm,prov,municipio,cluster,ur,tamano,idiomaq,fecha,wt,estratopri,estratosec,q2,q1,nationality,ls3,a4,soct2,idio2,np1,sgl1,cp6,cp7,cp8,cp13,cp20,it1,l1,prot3,prot4,guaprot1,jc10,jc13,jc15a,vic1ext,vic1exta,arm2,vic71,vic72,vic73,vic40a,vic74,fear6fa,vic41,vic43,vic45n,vicbar4a,pole2nn,aoj11,pese1,pese2,aoj17,aoj12,seg10,b1,b2,b3,b4,b6,b43,b11,b12,b13,b18,b21,b21a,b32,b17,b37,b47a,b15,b50,b60,polegit1,polegit2,polegit3,polegit4,epp3,m1,m2,sd2new2,sd3new2,sd6new2,infrax,infra3,ros1,ros4,ing4,eff1,eff2,aoj22new,polegit5,media3,media4,exp_a,dst1b,drk1,env1c,env2b,pn4,w14a,e5,e16,d1,d2,d3,d4,d5,d6,lib1,lib2b,lib2c,lib4,dem11,exc2,exc6,exc20,exc11,exc13,exc14,exc15,exc16,exc18,exc7new,vicbar1,vicbar1f,vicbar3,vicbar3f,vicbarf,vicbar7,vicbar7f,fear11,capital1,iga1,igaaoj22,vb1,inf1,vb2,vb3n,vb10,vb11,pol1,vb20,dis7a,dis8a,dis9a,dis10a,dis11a,soc1,soc4,soc5,soc8,soc9,for5,for6b,for7b,exp_b,mil10a,mil10e,mil10oas,mil10un,guaelep1,guaref1,guaref2,guaref3,guapv1,guapv2,guapv3,guadv1,guapv4,guapv5,guadv2,guamil7,guadv3,guafie2,guafie3,guafie4,wf1,cct1b,ed,ed2,q5a,q5b,q3c,ocup4a,ocup1a,q10g,q10new,q10a,q14,guamig1,q14a,q10d,q10e,q11n,q12c,q12bn,q12,vac1,etid,www1,gi0,pr1,r3,r4,r4a,r5,r6,r7,r8,r12,r14,r15,r18,r1,r16,r26,inf3a,colorr,conocim,iarea1,iarea2,iarea3,iarea4,iarea5,iarea6,iarea7,sexi,colori,srvyrid,formatq,sex
1401,2,1296,16021296,11501,201,200115,49,1,1,1,2017-03-08,1,201,1,25,1,2,1,57,2,1,2,3,2,4,4,4,.c,3,5,2,.c,2,2,.c,1,2,.c,2,1,1,0,0,0,0,0,0,0,0,2,2,3,2,2,1,77,4,5,6,4,6,7,5,4,3,5,4,5,4,5,4,4,6,5,6,5,4,5,5,2,3,2,3,2,2,1,1,5,6,5,4,5,7,6,5,5,2,7,3,6,1,2,1,9,6,5,8,5,7,2,1,1,1,1,1,2,0,0,0,0,0,.c,0,.c,1,3,1,2,1,2,1,1,2,1,1,1,1,1,2,1,203,2,.c,3,3,2,2,2,2,2,1,2,1,3,1,1,3,2,1,3,3,2,4,3,5,2,1,3,.a,1,0,0,0,0,1,0,0,1,1,2,2,9,0,2,1,1,1,2,5,4,2,2,.c,2,3,1,1,3,0,0,.c,3,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,4,3,3,3,4,1,1,1,1,1,4,25,4,1
1402,2,1522,16021522,106,201,200106,29,1,1,1,2017-03-08,1,201,2,49,2,2,1,5,3,3,1,3,1,.a,.a,.b,.a,1,8,1,0,2,.c,1,.a,2,.c,2,0,0,0,0,1,1,0,0,0,1,2,1,.a,2,3,4,.a,4,3,6,1,2,7,1,6,2,1,1,2,3,4,5,6,3,1,2,3,3,4,5,1,3,4,4,4,4,4,3,3,4,2,1,2,5,6,4,6,1,7,4,2,1,4,1,8,10,10,7,6,7,9,8,3,1,.a,1,2,0,.a,0,.c,0,.c,0,0,0,5,1,3,2,.c,0,2,.c,4,1,.a,2,1,1,1,205,2,.c,4,3,2,2,2,2,2,1,.a,1,2,2,2,3,.a,2,4,.a,4,4,4,3,5,1,.a,2,1,.a,1,1,0,1,0,1,1,1,2,2,4,1,2,1,1,1,4,7,.a,2,2,.c,1,1,3,2,2,0,2,1,3,5,5,2,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,6,3,1,2,2,2,2,1,2,2,4,26,4,2
1403,2,150,16020150,1609,216,201609,153,1,4,1,2017-02-23,1,205,2,48,2,2,2,16,3,2,2,3,1,4,4,4,4,4,10,2,.c,2,1,.c,1,2,.c,2,1,1,0,1,0,1,1,1,1,1,2,3,3,2,1,4,2,7,4,7,3,2,1,5,1,4,7,1,1,1,2,6,1,1,1,2,5,2,6,1,1,3,5,2,3,3,5,1,2,2,4,3,5,2,5,5,6,2,3,4,2,1,1,1,2,6,8,3,7,8,5,3,1,3,1,3,1,0,0,0,.c,0,.c,.c,.c,0,4,1,2,1,3,0,2,.c,2,1,4,2,1,1,1,201,2,.c,4,4,2,2,2,2,2,1,3,2,3,2,1,4,.c,2,.a,.a,.a,.a,4,4,4,1,3,2,1,1,1,1,0,1,0,0,1,1,2,2,3,0,1,1,5,1,4,0,0,2,2,.c,2,1,3,2,3,0,2,.a,2,5,4,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,6,4,3,2,3,1,1,1,1,2,5,14,4,2
1404,2,1410,16021410,609,206,200609,201,1,4,1,2017-03-13,1,206,3,18,2,2,1,57,3,2,2,3,1,2,4,4,4,2,4,2,.c,2,.c,1,2,2,.c,2,1,0,0,0,0,.c,0,1,0,0,2,3,3,3,2,3,1,5,4,3,5,4,7,4,5,3,5,2,3,5,5,4,5,5,5,6,5,6,4,5,4,3,3,4,2,2,2,2,4,6,5,4,5,5,6,6,5,2,5,3,1,1,3,2,10,1,5,6,3,5,7,8,1,2,1,2,2,1,0,0,.c,.c,.c,0,.c,1,4,2,.c,2,.c,1,2,.c,2,2,1,1,2,2,2,.c,2,.c,2,3,2,2,2,2,2,3,3,1,3,1,10,2,4,2,.a,4,2,2,5,5,5,1,3,2,1,0,0,1,0,1,0,1,1,1,2,2,11,8,1,1,1,4,.c,.c,12,2,2,.c,2,1,2,1,4,1,0,.c,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,2,1,2,2,1,1,1,2,4,20,4,2
1405,2,683,16020683,203,202,200203,137,1,4,1,2017-04-03,1,205,3,28,1,2,1,1,3,1,2,3,3,2,3,4,.c,3,9,2,.c,1,1,.c,2,2,.c,1,1,1,0,1,0,0,0,0,0,0,2,4,3,1,4,3,7,4,3,4,6,7,7,5,6,3,2,3,4,4,3,7,4,6,7,6,2,1,3,3,5,2,3,3,2,1,4,2,5,7,5,2,5,7,7,4,4,2,4,1,4,1,1,1,10,10,10,10,7,7,5,1,2,3,2,1,2,1,0,0,0,0,.c,.c,0,0,5,2,.c,2,.c,0,2,.c,4,1,1,2,1,1,1,203,2,.c,3,3,2,2,2,2,2,2,3,2,3,2,4,3,2,1,1,3,.a,.a,5,5,4,1,3,1,2,1,1,0,0,1,0,1,1,1,2,2,7,4,3,1,1,1,4,10,15,2,1,7,1,4,2,2,4,2,3,1,3,2,1,2,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,6,4,2,3,3,2,1,3,1,2,6,13,4,1
1406,2,458,16020458,10104,201,200101,16,1,1,1,2017-02-18,1,201,1,42,1,2,3,13,3,2,2,2,3,3,4,4,.c,2,3,2,.c,1,2,.c,2,2,.c,1,1,1,0,1,1,0,1,1,0,0,3,4,3,3,2,1,1,3,2,3,3,4,7,2,4,1,3,2,3,5,4,2,3,5,4,7,2,2,2,1,1,4,5,2,2,4,4,2,3,5,4,7,5,7,3,3,7,2,5,2,3,1,3,1,5,1,3,4,2,2,1,1,1,1,2,1,2,1,0,0,0,0,.c,0,0,0,5,1,3,2,.c,1,1,2,2,1,1,1,1,1,1,201,2,.c,4,3,2,2,2,2,2,3,2,1,3,1,10,1,4,2,.a,.a,2,2,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,2,2,14,1,5,1,5,1,2,14,11,2,1,1,2,3,2,2,5,1,4,2,3,1,1,3,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,5,2,3,1,4,3,1,1,1,2,4,26,4,1
1407,2,1101,16021101,11501,201,200115,49,1,1,1,2017-03-07,1,201,1,38,1,2,1,5,2,2,2,2,1,4,4,4,.c,2,8,2,.c,2,.c,1,2,1,2,1,1,1,0,1,1,1,1,1,0,0,3,4,1,1,1,4,6,5,4,2,3,4,7,5,6,3,2,2,2,3,2,3,3,3,4,5,2,1,2,1,2,4,5,2,2,4,5,4,1,4,5,5,5,6,5,5,4,2,4,4,6,2,2,1,6,7,5,6,3,2,2,1,1,1,1,1,2,0,0,0,.c,0,.c,0,.c,0,4,1,1,1,1,1,1,1,1,1,3,2,1,1,1,202,2,.c,4,4,2,2,2,2,2,1,3,1,3,1,12,3,2,2,3,4,2,2,1,2,2,1,3,1,1,0,1,0,0,1,0,1,1,1,2,2,9,0,2,1,1,1,2,6,3,2,2,.c,2,3,1,1,6,2,0,.c,2,2,1,2,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,5,1,2,2,3,1,1,1,1,1,4,25,4,1
1408,2,482,16020482,1001,210,201001,214,1,3,1,2017-03-07,1,206,2,24,2,2,2,5,2,2,2,3,4,3,4,4,4,3,3,2,.c,2,.c,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,4,3,2,2,1,4,0,1,4,2,1,4,4,2,5,2,4,2,5,4,5,4,3,3,3,7,3,4,2,3,2,3,3,4,2,4,3,2,4,7,4,2,5,7,1,5,3,1,7,4,5,1,3,2,5,10,4,5,3,2,10,10,2,2,1,2,1,0,0,0,1,.c,.c,0,0,1,4,1,3,1,1,1,2,.c,1,1,4,1,1,1,1,201,2,.c,2,2,2,2,2,2,2,1,2,1,1,1,2,1,3,1,2,4,2,2,2,5,4,1,3,1,2,0,0,1,0,1,0,0,1,1,2,2,12,4,2,2,5,5,.c,.c,16,1,1,2,1,3,1,5,6,2,1,2,2,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,.a,1,3,2,2,1,3,1,1,1,1,1,4,15,4,2
1409,2,277,16020277,10102,201,200101,7,1,1,1,2017-03-24,1,201,1,38,1,2,3,57,3,2,2,1,4,4,4,4,.c,2,10,2,.c,1,.c,2,1,1,1,1,1,0,1,1,1,0,1,1,0,.a,3,2,3,3,1,4,0,1,2,1,1,7,7,5,1,1,1,1,5,6,1,2,4,3,1,5,3,1,2,1,1,2,4,2,2,2,5,2,7,7,7,1,7,5,6,1,7,1,4,4,4,1,3,1,10,10,7,10,1,1,1,1,1,1,1,1,2,0,0,0,0,0,.c,.c,0,1,4,2,.c,1,1,0,1,3,3,1,4,1,1,1,1,201,2,.c,3,3,2,2,2,2,2,1,1,2,3,1,1,1,4,2,.a,4,3,4,5,3,2,1,3,1,2,1,0,1,0,1,0,0,1,1,2,2,11,2,4,3,1,1,4,11,14,2,2,.c,2,2,3,5,8,3,1,1,2,1,1,2,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,6,3,2,2,4,3,2,2,3,1,4,23,4,1
1410,2,649,16020649,1301,213,201301,108,1,2,1,2017-04-05,1,203,2,52,1,2,1,70,3,1,2,3,3,3,2,4,.c,2,7,2,.c,2,.c,1,2,2,.c,2,0,1,0,0,1,0,1,0,0,0,3,2,2,2,2,4,0,3,5,3,3,4,6,5,5,1,2,1,3,2,2,3,3,3,3,5,3,3,3,3,2,3,4,3,2,3,4,2,4,4,5,1,6,7,3,4,4,2,5,3,4,2,3,2,5,2,5,4,5,5,1,1,2,2,2,2,.b,0,0,0,0,0,.c,0,.c,0,3,.a,.c,2,.c,0,2,.c,3,1,.b,1,1,1,1,.b,2,.c,2,.a,2,2,2,2,2,3,1,2,1,2,2,1,2,2,.a,.a,2,2,3,4,3,2,3,1,2,0,0,0,0,1,0,0,1,1,2,2,.b,2,4,2,1,1,1,16,16,2,2,.c,2,3,2,1,4,1,3,1,2,1,2,2,1,1,1,2,1,1,1,0,1,0,1,1,1,1,1,3,2,1,1,1,1,1,1,1,2,3,21,4,1
1411,2,1241,16021241,10103,201,200101,10,1,1,1,2017-03-20,1,201,1,46,1,2,2,57,3,3,2,2,4,3,3,4,.c,3,1,2,.c,1,2,.c,2,2,.c,2,0,1,0,0,1,0,0,0,0,0,3,1,3,3,4,2,1,1,1,1,3,1,7,1,1,1,1,1,1,3,1,7,3,1,1,1,1,1,1,1,1,2,2,1,1,2,3,3,4,1,4,2,1,1,1,7,6,2,7,4,7,1,2,2,1,1,1,1,1,1,10,10,1,1,1,1,2,0,0,0,0,0,0,0,0,0,4,2,.c,2,.c,0,1,3,4,2,1,1,2,1,2,.c,2,.c,4,1,2,2,2,2,2,1,3,1,3,1,7,1,2,2,3,3,1,1,4,5,5,1,3,1,1,0,0,0,0,0,0,0,1,0,2,2,6,0,4,1,1,1,5,1,1,2,2,.c,2,.b,2,6,6,2,2,1,3,5,1,4,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,5,3,3,2,3,2,2,1,1,2,3,10,4,1
1412,2,1005,16021005,502,205,200502,186,1,4,1,2017-02-23,1,206,2,38,1,2,3,70,3,3,2,2,4,2,4,2,.c,3,8,2,.c,2,.c,1,2,1,1,2,1,0,0,0,1,1,0,0,0,0,4,3,3,2,1,4,.a,3,7,4,5,7,7,4,4,3,1,1,6,5,6,7,5,5,4,7,2,2,1,1,3,4,5,2,2,3,3,2,2,7,.a,4,3,7,7,6,5,2,5,4,7,1,4,1,10,1,8,10,5,6,1,1,1,1,1,1,2,0,0,0,.c,0,.c,.c,.c,0,4,2,.c,2,.c,0,2,.c,1,1,3,1,1,1,1,201,2,.c,3,3,2,2,2,2,2,1,3,2,3,2,4,3,2,2,.a,2,.a,1,3,3,5,1,3,1,1,0,1,0,0,1,0,1,1,1,2,2,2,0,5,1,5,1,1,13,16,2,2,.c,2,2,2,3,4,1,1,1,2,5,2,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,7,3,3,2,2,2,1,1,1,1,4,15,4,1
1413,2,877,16020877,10107,201,200101,258,1,1,1,2017-04-19,1,201,1,22,2,2,1,22,3,2,2,.a,3,4,4,4,4,2,1,2,.c,2,.c,1,2,1,3,2,1,1,0,1,1,0,1,0,0,1,3,3,2,1,1,4,0,2,5,3,5,5,6,4,3,2,1,3,3,3,1,5,3,3,4,4,1,3,1,2,3,3,3,2,3,4,2,2,4,6,5,5,1,7,6,5,4,1,3,2,4,2,3,1,3,7,5,5,5,5,7,7,2,1,3,1,1,1,0,0,0,.c,0,1,.c,1,4,1,3,.a,.c,1,1,2,1,1,.a,2,2,1,2,.c,2,.c,4,3,2,2,2,2,2,1,3,1,3,1,2,3,4,2,.a,3,3,.a,5,3,3,1,3,2,.a,0,1,1,0,1,0,0,1,0,2,2,13,4,2,1,1,3,.c,.c,12,2,2,.c,2,2,2,2,3,1,1,1,2,4,2,1,1,0,1,0,0,0,0,1,1,0,0,1,1,.a,1,1,3,2,1,4,1,1,1,1,2,3,10,4,2
1414,2,1235,16021235,11501,201,200115,52,1,1,1,2017-04-01,1,201,1,18,1,2,1,5,3,2,2,3,4,4,4,4,.c,2,6,2,.c,2,.c,2,1,2,.c,1,0,0,0,1,0,0,0,1,0,0,2,2,3,2,3,3,2,5,7,4,5,7,7,6,6,5,6,4,5,6,5,4,4,5,5,5,5,5,4,5,4,2,2,2,3,1,2,2,4,7,5,5,4,6,6,5,4,2,3,2,1,1,3,2,8,8,8,8,8,8,5,5,3,3,3,1,2,0,0,0,.c,.c,.c,.c,.c,0,3,2,.c,2,.c,0,1,3,2,1,4,1,2,2,2,.c,2,.c,3,1,2,2,2,2,2,2,3,1,3,1,1,1,4,1,1,2,2,1,5,5,5,1,3,1,1,1,0,1,0,1,0,1,1,1,2,2,11,2,5,2,4,4,.c,.c,13,2,1,1,2,2,2,1,6,0,0,.c,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,6,3,3,3,3,1,1,1,1,1,6,11,4,1
1415,2,980,16020980,501,205,200501,181,1,2,1,2017-02-20,1,206,2,44,1,2,1,5,1,1,1,4,4,2,2,4,.c,3,2,2,.c,2,.c,1,2,2,.c,1,1,1,1,1,1,0,1,1,0,0,3,4,3,3,2,3,1,1,4,3,4,4,7,4,5,4,2,1,2,2,5,5,2,2,2,7,2,2,2,2,1,4,5,3,2,3,4,2,2,2,4,1,5,7,4,5,4,1,6,4,6,1,3,2,1,5,5,6,1,1,1,1,1,1,3,1,1,1,0,1,0,0,.c,.c,.c,0,5,1,2,1,1,1,2,.c,1,1,1,2,1,1,1,201,2,.c,4,2,2,1,1,2,2,3,1,1,1,1,4,2,2,2,.a,1,1,4,4,1,5,1,1,2,1,1,0,0,0,1,0,1,1,1,2,2,.a,3,5,1,1,1,4,13,3,1,2,.c,2,2,2,1,2,1,1,1,2,1,1,2,1,0,1,2,1,1,0,1,1,1,1,1,1,1,1,5,2,3,1,2,2,1,1,1,2,4,17,4,1
1416,2,1535,16021535,1006,210,201006,217,1,4,1,2017-03-02,1,206,3,48,2,2,2,4,2,1,2,4,1,2,4,4,4,3,3,2,.c,2,.c,1,2,2,.c,1,1,1,1,1,1,0,0,0,0,0,3,3,3,3,4,4,1,1,4,1,2,1,7,1,6,4,2,1,3,1,3,6,4,5,3,7,2,1,1,2,1,3,4,3,4,3,5,3,2,7,5,4,3,7,1,5,6,2,7,4,1,1,3,2,6,10,9,10,7,8,1,1,1,2,1,1,2,0,0,0,0,.c,.c,0,0,0,5,2,.c,2,.c,0,2,.c,4,1,1,1,2,1,2,.c,2,.c,4,4,2,2,2,2,2,1,1,2,2,2,4,1,1,2,.a,3,.a,.a,3,5,3,1,3,1,1,0,1,1,0,1,0,0,0,0,2,2,5,1,1,1,5,5,.c,.c,6,2,1,1,2,3,2,3,3,1,5,2,3,5,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,5,3,1,1,2,2,1,2,1,1,7,2,4,2
1417,2,474,16020474,116,201,200116,58,1,1,1,2017-03-21,1,201,2,26,2,2,2,5,3,3,2,4,1,4,4,4,4,1,6,2,.c,2,.c,1,1,1,1,2,1,0,0,1,1,.c,0,0,0,0,4,3,3,3,3,1,2,1,2,1,3,5,7,1,7,1,1,1,1,2,3,5,1,1,1,4,1,1,1,1,4,5,4,4,2,4,5,5,4,5,1,7,1,1,6,7,7,2,5,4,5,1,4,2,5,10,8,4,1,1,1,5,3,1,1,1,1,0,0,0,.c,0,.c,.c,.c,0,5,2,.c,1,1,0,1,3,3,1,4,2,1,1,1,201,2,.c,4,1,2,2,1,2,2,1,3,2,3,2,4,4,.c,1,.a,.a,.a,.a,5,5,4,2,3,2,2,0,1,0,0,0,0,1,1,1,2,2,12,2,2,1,1,1,1,4,5,2,2,.c,2,3,3,6,18,7,0,.c,2,3,1,2,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,5,3,2,3,3,1,1,1,1,1,5,11,4,2
1418,2,1371,16021371,701,207,200701,80,1,3,1,2017-03-09,1,203,2,31,1,2,2,1,3,3,1,2,2,3,2,4,.c,1,4,1,2,2,.c,2,2,2,.c,2,1,1,1,0,1,1,1,0,0,0,3,2,2,2,4,2,7,3,4,3,3,5,7,5,4,3,3,2,2,2,3,4,3,2,2,6,2,2,3,3,3,4,5,2,3,2,1,1,2,3,4,3,4,6,5,5,4,1,6,4,4,2,3,1,8,4,5,10,8,7,3,3,3,1,3,3,2,1,1,0,1,0,.c,0,.c,0,5,1,2,2,.c,1,2,.c,3,2,1,2,1,1,1,201,2,.c,4,3,2,2,2,1,1,1,3,2,3,2,4,2,3,1,.a,4,.a,2,1,5,5,1,1,1,1,0,0,0,0,0,0,0,1,1,2,2,9,0,3,1,1,2,4,12,3,2,1,1,1,4,1,4,5,1,1,1,3,4,2,2,0,0,1,0,0,0,0,1,0,0,0,1,1,1,2,4,3,1,1,1,1,1,1,1,2,4,4,4,1
1419,2,579,16020579,10801,201,200108,37,1,1,1,2017-03-26,1,201,1,45,1,2,2,70,2,3,1,2,1,2,4,4,.c,3,8,2,.c,2,2,.c,.b,1,1,1,0,1,1,1,1,0,0,1,0,1,3,4,2,2,1,4,1,1,5,2,2,4,7,1,3,1,1,1,4,4,4,4,1,1,1,4,1,1,1,1,2,3,4,2,3,3,2,3,4,7,2,3,4,7,1,4,4,1,4,4,5,1,3,1,7,10,8,10,6,1,7,1,3,3,2,1,1,1,1,0,0,0,1,1,0,0,5,2,.c,1,.a,0,1,2,1,1,.b,2,1,1,1,.b,2,.c,1,4,2,2,2,2,2,1,3,1,3,1,1,1,2,2,1,2,1,2,5,5,5,.b,3,1,.b,1,1,0,0,1,0,1,0,0,2,2,11,.a,2,1,5,2,2,13,14,1,1,2,1,4,2,2,5,3,4,.a,3,1,1,2,1,0,1,2,1,1,0,1,1,1,1,1,1,1,2,5,3,2,3,4,3,2,2,3,1,4,23,4,1
1420,2,1350,16021350,10103,201,200101,9,1,1,1,2017-03-20,1,201,1,33,2,2,1,57,2,2,2,3,1,3,2,4,4,.b,5,2,.c,2,2,.c,1,2,.c,2,0,.c,0,0,1,0,0,0,0,0,2,1,3,2,4,2,0,4,3,3,5,5,7,4,5,4,4,4,7,4,4,5,5,4,4,5,4,5,3,4,4,1,3,.b,2,2,1,2,4,4,3,4,3,2,5,5,5,1,5,2,6,1,4,2,2,1,5,5,3,4,2,1,3,1,1,1,2,0,0,0,.c,.c,.c,.c,0,0,3,2,.c,2,.c,0,1,3,4,2,4,1,1,1,1,201,2,.c,4,3,2,2,2,2,2,1,3,1,3,1,4,1,2,2,.a,.a,.a,.a,5,5,5,1,3,2,.a,0,0,0,0,0,0,0,1,0,2,2,9,2,1,1,5,5,.c,.c,13,2,2,.c,2,2,2,2,8,3,3,1,.b,1,.b,2,1,1,1,1,1,0,0,0,1,0,0,1,0,.a,1,3,3,3,4,4,1,3,1,1,2,3,10,4,2
1421,2,386,16020386,701,207,200701,79,1,3,1,2017-03-09,1,203,2,50,2,2,1,4,3,1,1,3,1,3,4,4,4,4,.a,1,1,1,2,.c,2,2,.c,1,1,1,0,1,1,0,1,0,0,0,2,1,3,3,4,4,2,1,1,1,1,1,7,1,1,1,5,1,1,5,1,7,1,1,1,1,4,4,4,4,1,3,4,3,4,4,4,1,1,5,6,5,1,7,7,6,2,1,6,3,7,1,4,2,10,10,10,8,9,7,1,1,3,1,1,1,2,0,0,0,.c,0,.c,0,0,0,5,1,3,2,.c,0,2,.c,1,1,4,1,1,1,1,201,2,.c,4,3,2,2,2,2,2,2,1,1,1,2,1,1,2,2,.a,.a,4,4,4,5,5,2,3,1,1,1,1,0,0,1,1,0,0,0,2,2,6,0,1,1,1,2,4,6,0,2,2,.c,2,2,2,2,6,0,4,1,3,5,1,2,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,4,4,1,1,1,1,1,1,1,2,4,4,4,2
1422,2,1073,16021073,10104,201,200101,15,1,1,1,2017-02-18,1,201,1,62,1,2,2,5,3,3,2,2,1,4,4,4,.c,1,7,2,.c,2,1,.c,1,2,.c,2,0,1,1,1,1,0,1,0,0,0,3,4,3,1,3,4,1,2,6,2,2,4,7,5,4,1,3,1,3,5,4,5,4,3,5,5,3,3,4,3,1,4,5,3,3,3,5,4,2,5,6,1,5,7,3,2,7,1,6,4,6,1,3,1,4,7,7,7,2,1,1,1,2,1,1,1,1,0,0,0,0,.c,.c,0,.c,0,3,1,1,2,.c,0,1,2,3,1,1,1,1,1,1,202,2,.c,4,.a,2,2,2,2,2,3,1,2,1,2,1,1,4,2,.a,.a,2,.a,3,3,4,1,2,1,2,1,1,0,0,1,0,0,0,0,2,2,12,0,1,1,2,6,.c,7,7,2,2,.c,2,3,2,2,2,0,1,1,2,5,1,3,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,5,3,2,2,4,1,2,1,1,1,4,18,4,1
1423,2,1455,16021455,116,201,200116,60,1,1,1,2017-03-25,1,201,2,52,2,2,1,70,3,1,2,3,2,2,1,4,3,2,1,1,1,2,.c,2,2,1,2,2,1,0,0,1,1,0,1,0,0,0,3,3,3,1,3,3,1,4,6,3,3,7,7,5,5,4,4,2,4,4,4,6,5,4,4,6,3,3,3,2,4,3,4,3,3,3,3,4,1,7,4,1,6,7,7,5,6,2,3,4,1,1,3,1,5,9,4,4,8,8,3,1,1,1,1,1,2,0,0,0,0,0,.c,0,0,0,4,1,1,1,2,1,1,3,1,1,1,1,1,1,1,.a,2,.c,2,4,2,2,1,2,2,1,3,1,3,1,2,1,2,1,3,1,1,1,3,5,3,1,3,1,1,1,0,0,0,1,0,0,1,1,2,.a,15,2,2,1,6,1,1,14,14,1,1,1,2,3,1,2,4,2,4,1,2,1,1,2,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,5,2,2,2,2,2,2,1,1,1,4,25,4,2
1424,2,1091,16021091,1301,213,201301,108,1,2,1,2017-03-27,1,203,2,24,1,2,1,5,3,2,2,4,1,4,4,4,.c,2,7,2,.c,1,.c,1,2,1,3,2,0,1,0,0,0,0,1,0,0,0,3,2,2,2,3,3,1,3,4,3,3,3,5,3,5,3,4,3,4,3,3,5,3,3,4,5,3,2,2,2,3,3,4,3,3,3,2,1,6,6,5,2,5,7,2,2,6,2,4,3,5,1,3,1,3,5,3,5,3,5,1,1,1,1,1,2,2,1,0,0,0,0,.c,0,.c,0,4,1,3,1,2,0,2,.c,3,2,1,1,1,1,1,201,2,.c,3,3,2,2,2,2,2,2,2,2,3,1,2,1,4,1,2,3,3,3,2,2,4,1,3,1,1,0,1,1,0,0,0,1,1,1,2,2,14,7,1,1,5,4,.c,.c,16,2,2,.c,2,2,1,1,6,0,0,.c,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,3,2,1,1,2,1,1,1,2,3,21,4,1
1425,2,892,16020892,10106,201,200101,256,1,1,1,2017-05-01,1,201,1,28,1,2,1,15,3,3,2,3,3,4,4,4,.c,1,4,2,.c,2,.c,1,1,2,.c,2,1,0,0,0,0,1,0,0,0,0,3,2,3,3,4,1,0,7,2,1,5,7,7,6,7,1,1,1,1,2,7,6,1,7,7,7,2,1,1,1,3,4,4,2,3,2,4,2,7,3,1,7,2,1,4,3,1,1,5,4,5,1,4,1,10,10,10,10,9,9,1,6,3,3,2,2,2,0,0,0,.c,0,.c,.c,.c,1,5,2,.c,2,.c,0,1,3,2,1,1,2,2,1,2,.c,2,.c,3,1,2,2,2,2,2,1,1,1,2,1,4,1,4,2,.a,.a,2,2,5,5,5,1,3,1,1,0,0,0,0,0,0,0,1,1,2,2,6,.a,4,1,1,1,4,3,4,2,1,1,1,4,3,3,4,2,2,1,2,5,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,4,3,2,2,4,2,3,1,1,1,4,23,4,1
1426,2,630,16020630,2201,222,202201,242,1,3,1,2017-03-20,1,206,2,34,1,2,1,1,3,1,1,5,1,2,2,4,.c,1,7,1,1,2,.c,1,1,2,.c,2,0,0,1,1,0,0,0,0,0,0,2,2,3,2,3,4,2,1,5,3,2,1,7,3,7,2,4,3,1,1,1,1,1,4,1,5,3,3,3,3,1,3,5,3,4,3,5,2,4,5,3,2,5,7,4,2,5,1,6,4,1,1,4,1,7,10,7,6,5,5,8,7,3,2,3,3,1,1,1,0,.c,0,.c,.c,.c,1,4,2,.c,2,.c,0,2,.c,4,1,4,2,1,1,1,201,2,.c,3,3,2,2,2,2,2,3,1,2,1,2,2,1,1,2,1,3,2,2,5,5,5,1,2,1,2,0,1,1,1,1,0,1,1,1,2,2,18,7,1,1,5,3,.c,.c,9,2,2,.c,2,2,2,3,4,2,2,1,2,2,2,2,1,0,1,3,0,1,1,0,1,1,1,1,1,1,2,3,2,1,1,2,1,1,1,1,2,4,17,4,1
